longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-121.75044019465017,37.89262030029219,48.1,4583.0,889.0,264.0,885.0,675732.55,NEAR BAY,1197606.0
-122.17323711598033,37.881187814714906,18.8,1633.0,843.0,286.0,889.0,141027.32,ISLAND,386669.0
-121.7353782328861,38.018949395020904,50.5,3180.0,981.0,2315.0,831.0,612519.15,NEAR BAY,616946.0
-121.95204299902922,37.25691905915914,48.6,806.0,894.0,1624.0,197.0,389478.5,INLAND,903209.0
-121.60176692698477,37.582277047334806,51.4,2585.0,317.0,2545.0,183.0,656150.65,NEAR BAY,738980.0
-122.19791324062784,38.36815976276298,26.5,290.0,755.0,2570.0,515.0,692815.29,NEAR OCEAN,452991.0
-122.98631192315716,38.31978983923581,46.2,1894.0,509.0,813.0,525.0,318628.08,<1H OCEAN,811073.0
-121.48094975844214,37.82901448119751,18.7,2060.0,532.0,799.0,673.0,335939.7,ISLAND,586203.0
-122.91969966260375,37.71166886773344,39.1,697.0,489.0,2187.0,593.0,645990.63,NEAR OCEAN,404910.0
-121.91418639133911,37.134974444796846,20.8,3299.0,930.0,417.0,239.0,666594.1,INLAND,655412.0
-121.58293267172698,38.46873175884185,21.6,3871.0,322.0,2477.0,354.0,446287.13,NEAR BAY,667602.0
-122.166060929524,37.714931345497355,43.6,3346.0,159.0,731.0,779.0,169223.55,NEAR OCEAN,926525.0
-122.80826510314836,37.58143048359948,20.2,4084.0,284.0,267.0,406.0,644447.04,NEAR BAY,396717.0
-122.44084538810931,37.69493036325853,25.1,128.0,770.0,1086.0,480.0,829735.36,INLAND,826777.0
-121.9917422643404,37.51113168106283,27.1,3863.0,970.0,2884.0,344.0,277883.04,INLAND,760320.0
-121.74617161391072,38.393868302940824,37.5,4319.0,190.0,710.0,346.0,405608.17,<1H OCEAN,1132446.0
-122.71644900691312,37.31904528277002,23.3,611.0,712.0,403.0,596.0,591599.93,<1H OCEAN,1096216.0
-122.75583287067872,37.088062111297525,25.0,1439.0,396.0,1264.0,773.0,685920.63,<1H OCEAN,814906.0
-122.72947939438453,38.0842582181302,42.2,399.0,207.0,1620.0,259.0,871765.22,INLAND,533503.0
-122.25987830046621,38.138077340152726,27.5,3559.0,743.0,2420.0,229.0,283283.33,NEAR BAY,823676.0
-121.83876272891082,37.815170540275865,22.9,2769.0,862.0,2742.0,752.0,141589.57,NEAR OCEAN,836893.0
-121.53918884501016,38.35110395322072,40.4,2690.0,318.0,1959.0,285.0,262490.2,INLAND,933596.0
-121.419601832532,38.47069288559641,17.1,2523.0,648.0,436.0,486.0,591372.02,ISLAND,1072217.0
-121.76269847756203,37.8371575132482,26.9,2736.0,393.0,1353.0,312.0,488186.2,NEAR OCEAN,591986.0
-121.89138448332376,37.018654147091496,31.7,4150.0,642.0,2637.0,691.0,238066.47,INLAND,775528.0
-121.8607872657238,38.008820117265806,30.1,2529.0,207.0,1710.0,961.0,894792.39,NEAR BAY,1114703.0
-121.23809589045118,37.12690825428819,21.5,4094.0,975.0,1507.0,397.0,209904.0,NEAR OCEAN,957283.0
-121.11430102805107,37.13680209058868,22.4,1043.0,579.0,951.0,271.0,573037.17,<1H OCEAN,441037.0
-121.57641994219827,37.179060422659624,30.3,1729.0,593.0,1559.0,265.0,336925.21,NEAR BAY,473312.0
-121.20170816472546,37.89096102767281,25.1,2759.0,531.0,323.0,268.0,782027.44,INLAND,313101.0
-122.65400485697637,37.548610202045964,17.5,3907.0,195.0,2797.0,930.0,511127.95,<1H OCEAN,645059.0
-121.77955764559557,37.82236219087143,35.8,399.0,792.0,2573.0,899.0,135558.42,<1H OCEAN,998514.0
-122.11780475224569,37.42325670824542,28.6,3629.0,679.0,2118.0,503.0,235785.0,INLAND,664820.0
-122.49571411323207,37.271421635713416,28.0,2633.0,976.0,2207.0,965.0,842051.02,ISLAND,341147.0
-121.77649602852469,37.12958126415547,20.1,578.0,532.0,2779.0,420.0,220846.53,NEAR OCEAN,320268.0
-122.33437080560606,37.24997572804226,24.1,3666.0,511.0,1374.0,915.0,579667.19,INLAND,736862.0
-121.73703742931347,37.85396540205885,17.3,1254.0,682.0,964.0,172.0,697201.01,NEAR OCEAN,590747.0
-121.71539414477039,37.22678982297511,20.3,4617.0,238.0,673.0,726.0,200636.93,ISLAND,554391.0
-122.96125434163073,37.94399786200813,34.2,1037.0,546.0,2386.0,653.0,567284.39,ISLAND,1043534.0
-122.84018669114494,37.63888875243155,37.7,234.0,844.0,2689.0,268.0,809682.74,NEAR BAY,419779.0
-121.70310639137378,37.98493409719927,28.0,513.0,368.0,1647.0,944.0,224776.28,INLAND,507508.0
-122.53944027176338,37.722458138524395,41.2,2799.0,420.0,1852.0,683.0,878859.87,NEAR OCEAN,663810.0
-122.45035067531094,38.079507658804786,49.8,1248.0,219.0,1908.0,350.0,512750.52,NEAR BAY,424198.0
-122.03223592348832,37.178634868016985,49.5,3490.0,345.0,2038.0,380.0,560842.03,ISLAND,1082027.0
-122.07448879826488,37.67778840141641,32.5,477.0,597.0,283.0,186.0,182637.59,ISLAND,1080773.0
-122.87482905072642,37.79249933111292,32.5,1964.0,344.0,296.0,722.0,318150.9,NEAR BAY,841400.0
-122.09491532568725,37.745987182460496,49.6,4693.0,250.0,1703.0,181.0,167350.46,NEAR BAY,351439.0
-121.43628826859722,38.03253671310393,28.4,1241.0,868.0,1949.0,325.0,253978.54,NEAR OCEAN,1102111.0
-121.80315755655498,37.16881771515154,30.4,4013.0,208.0,917.0,836.0,110477.97,ISLAND,526627.0
-121.69602458493682,37.45994790627566,19.7,460.0,583.0,2048.0,951.0,249010.31,<1H OCEAN,839949.0
-121.7224599456676,38.29134771708516,39.3,4430.0,726.0,666.0,390.0,503852.77,INLAND,1146604.0
-122.4189512725899,38.33568677205837,28.7,282.0,142.0,822.0,831.0,331873.15,ISLAND,1022375.0
-122.73598047292617,37.656992286326535,34.6,3268.0,580.0,2843.0,389.0,516280.05,NEAR OCEAN,917834.0
-121.05638154754594,37.00573695845423,25.5,2327.0,389.0,2440.0,349.0,237998.77,NEAR BAY,442478.0
-122.85925962077562,38.43108059383168,49.2,976.0,606.0,1486.0,920.0,389544.84,NEAR BAY,765253.0
-122.75057166782213,38.316015060929075,40.7,819.0,271.0,2571.0,116.0,630306.01,INLAND,1183233.0
-122.14198591740161,38.4405631266827,40.7,3716.0,691.0,2061.0,257.0,277676.55,<1H OCEAN,881778.0
-122.3420193941069,37.426747219679044,34.5,1809.0,532.0,1208.0,550.0,362927.98,NEAR OCEAN,803728.0
-121.03402446939852,37.83449318539755,49.2,888.0,990.0,1335.0,428.0,571175.74,<1H OCEAN,399228.0
-121.79283670839283,37.05693016889408,22.4,2696.0,670.0,2096.0,588.0,855043.97,ISLAND,1030785.0
-122.38176469905478,37.83665618208718,45.2,2571.0,834.0,2905.0,757.0,363419.74,NEAR OCEAN,893076.0
-121.74419925782303,38.17218923841012,42.8,2906.0,666.0,1047.0,822.0,676155.61,NEAR BAY,931505.0
-121.748072139548,37.40050389779531,34.5,3335.0,889.0,448.0,966.0,672212.98,ISLAND,920460.0
-122.56387894673439,38.437210069412295,18.3,3857.0,951.0,1473.0,441.0,623233.73,<1H OCEAN,661700.0
-122.14733734360713,37.422852910886085,47.1,4762.0,818.0,1057.0,357.0,799933.83,ISLAND,721680.0
-122.55027626516404,37.700415772948745,27.6,531.0,239.0,390.0,535.0,272667.87,NEAR OCEAN,1165649.0
-121.08668888989402,37.1576127856405,42.9,598.0,965.0,2979.0,631.0,152974.42,NEAR BAY,895236.0
-122.43235718501863,37.17517671134719,21.6,3685.0,772.0,782.0,372.0,542427.61,INLAND,992129.0
-121.35275932379514,37.22189440952111,47.8,3783.0,824.0,2412.0,244.0,571313.5,<1H OCEAN,1044112.0
-121.96292930685142,38.21795431722738,50.4,2410.0,130.0,2032.0,856.0,796120.59,ISLAND,827769.0
-121.492077193831,37.61695036190744,31.3,3588.0,389.0,2068.0,370.0,724221.15,NEAR BAY,472335.0
-121.15397242724295,37.776450714504705,25.6,336.0,397.0,591.0,481.0,454993.3,NEAR OCEAN,409953.0
-122.53635538641713,37.4428471173228,27.9,2893.0,209.0,1795.0,367.0,455082.98,INLAND,383221.0
-122.89035332236575,37.15858169157918,31.1,1230.0,266.0,1910.0,313.0,840584.03,NEAR OCEAN,833557.0
-122.91929124562516,38.36712512449025,48.6,3023.0,900.0,1847.0,767.0,641406.42,NEAR OCEAN,733122.0
-121.82358491585998,38.3542506843579,49.2,401.0,813.0,1119.0,439.0,475161.9,NEAR BAY,668681.0
-121.0561935541701,37.7540270295437,34.1,1117.0,921.0,1584.0,268.0,816239.05,NEAR OCEAN,1141990.0
-121.64325284158349,38.05130048689012,33.7,665.0,140.0,1405.0,974.0,292164.54,ISLAND,1112035.0
-121.90995766617812,37.54350611240309,34.6,1593.0,736.0,1766.0,365.0,612128.18,ISLAND,920406.0
-121.94825672593613,37.09035354701006,39.2,4172.0,899.0,388.0,654.0,756954.87,NEAR BAY,420919.0
-121.07989194777113,37.393440038807796,36.3,979.0,470.0,604.0,473.0,123483.68,<1H OCEAN,419384.0
-121.5939858634924,37.45337567367503,42.1,4464.0,838.0,2923.0,111.0,479316.91,NEAR BAY,642490.0
-122.67800866584597,38.38360575381553,36.3,2555.0,492.0,979.0,954.0,701598.93,<1H OCEAN,547607.0
-121.86921198742655,37.71514624631298,30.1,842.0,534.0,2205.0,431.0,608178.75,<1H OCEAN,627906.0
-121.3269031255903,37.348273442026795,28.5,4154.0,439.0,1681.0,855.0,833274.04,ISLAND,1184235.0
-121.28816060894003,37.45463157183598,23.8,4161.0,943.0,2143.0,850.0,480036.59,INLAND,424423.0
-122.14347086865085,37.24065309191769,41.9,714.0,900.0,2627.0,277.0,395918.37,NEAR OCEAN,379472.0
-121.51751653399147,38.01423910743947,29.7,4314.0,754.0,1534.0,439.0,210261.82,NEAR OCEAN,666413.0
-121.64270173427838,37.1856599082153,42.6,1347.0,329.0,2406.0,590.0,109233.87,INLAND,462226.0
-122.11584791639737,37.12148262649309,36.8,4118.0,408.0,2083.0,679.0,864039.78,NEAR BAY,733708.0
-121.3656263446555,37.45719941899721,23.2,1400.0,890.0,2720.0,597.0,655104.98,NEAR BAY,805121.0
-122.18513661169088,38.414656617756116,50.2,3150.0,771.0,877.0,579.0,747949.33,INLAND,389125.0
-121.24532396065219,38.386108545743596,34.7,971.0,187.0,2225.0,254.0,897197.35,NEAR BAY,575377.0
-122.77489987452648,37.11494181731708,35.5,1320.0,419.0,2323.0,554.0,885207.43,ISLAND,310317.0
-121.2683905613977,38.39243966205173,48.4,3733.0,784.0,286.0,572.0,675321.77,ISLAND,638974.0
-121.5107423718457,37.16357971550483,32.5,3917.0,799.0,2820.0,379.0,692751.63,ISLAND,725779.0
-122.33801260688989,37.278176223235114,22.1,2723.0,760.0,2343.0,669.0,279985.76,NEAR BAY,392271.0
-122.00738797327266,37.78018159947471,26.8,3445.0,419.0,1874.0,832.0,204195.32,NEAR OCEAN,1033618.0
-121.52469504040667,37.29562147493281,43.4,3506.0,994.0,2534.0,655.0,876446.51,NEAR BAY,539949.0
-121.24584028643517,37.50299801243398,47.1,2042.0,530.0,1733.0,643.0,851446.77,<1H OCEAN,856500.0
-121.23733693384585,37.56872653463761,49.5,123.0,165.0,253.0,593.0,525902.78,NEAR OCEAN,957656.0
-122.78500789662525,37.15318199656994,50.5,781.0,242.0,2016.0,448.0,208651.42,NEAR OCEAN,1093742.0
-122.0382945466626,37.40211542350918,44.7,1696.0,130.0,1663.0,511.0,186195.76,NEAR OCEAN,830975.0
-122.55912792231,38.127030158808495,17.8,677.0,464.0,2092.0,242.0,648880.01,<1H OCEAN,1111296.0
-121.45700116474815,38.446341200228915,45.0,3457.0,687.0,1490.0,806.0,637353.11,INLAND,656354.0
-122.7840427672387,38.26951756813129,19.5,1957.0,930.0,1784.0,372.0,714822.01,NEAR OCEAN,943200.0
-122.78463934975943,37.44987228069715,24.3,966.0,838.0,1714.0,104.0,201059.95,ISLAND,883602.0
-121.53500175089722,38.382215913715285,50.5,4373.0,341.0,1336.0,473.0,718068.1,NEAR OCEAN,820768.0
-121.11001281501012,37.611612664037935,41.9,835.0,664.0,2943.0,146.0,839385.7,NEAR BAY,944688.0
-121.14092040985045,37.60829097467103,39.1,1619.0,160.0,1458.0,211.0,147649.81,INLAND,898690.0
-122.5249444699579,37.37071540510457,45.5,2551.0,460.0,2690.0,208.0,316390.72,NEAR OCEAN,1057365.0
-122.99915332888303,38.01747198774552,22.7,2273.0,508.0,2147.0,184.0,122922.93,<1H OCEAN,866881.0
-122.10732861655254,37.50073734470046,47.0,600.0,611.0,2754.0,613.0,813236.15,NEAR BAY,969589.0
-122.624104570807,38.4832513674533,51.1,3171.0,380.0,2038.0,725.0,496336.73,<1H OCEAN,971237.0
-121.38849837346064,38.378447459927955,25.7,2626.0,295.0,2407.0,839.0,484383.82,ISLAND,664215.0
-121.52613731077105,37.33101435317079,19.4,3407.0,152.0,1264.0,877.0,399751.47,NEAR BAY,940702.0
-122.82020765159754,37.01303868220356,28.9,878.0,833.0,2617.0,692.0,815142.96,INLAND,1165667.0
-122.02573973861688,38.36711316288944,21.1,2597.0,916.0,2948.0,733.0,253903.91,NEAR OCEAN,1061949.0
-121.80055099803673,37.52157955227474,43.3,3748.0,491.0,1906.0,611.0,577736.25,NEAR OCEAN,739299.0
-121.49646172126397,37.441140486585994,17.2,789.0,787.0,1611.0,932.0,708941.29,ISLAND,587979.0
-121.02606900636538,38.11887272673335,20.2,301.0,608.0,1486.0,396.0,616750.57,NEAR OCEAN,414798.0
-122.76896725937684,37.58863341512923,33.5,1530.0,775.0,326.0,518.0,822336.31,<1H OCEAN,1031597.0
-122.29013274001336,37.24675019063593,28.0,570.0,457.0,667.0,549.0,366743.58,ISLAND,431470.0
-122.87225269257917,37.06401147344841,20.4,1812.0,695.0,1332.0,576.0,521711.63,INLAND,706023.0
-121.8895138834797,38.379043193497495,30.0,3713.0,741.0,1524.0,391.0,569491.83,NEAR OCEAN,1120822.0
-121.95198684972866,37.92750416120683,47.3,2079.0,747.0,2777.0,972.0,104690.09,NEAR OCEAN,538535.0
-122.93122952236635,38.27886160210413,20.8,2660.0,527.0,443.0,515.0,716132.6,NEAR OCEAN,327332.0
-121.83641113123396,37.89919086259587,31.5,2903.0,410.0,1579.0,255.0,146022.38,ISLAND,786981.0
-122.20347576607222,38.3929626098164,51.2,3841.0,117.0,1015.0,731.0,716207.64,ISLAND,726200.0
-122.40069779310238,37.80356319660428,25.2,1442.0,850.0,837.0,487.0,769469.74,NEAR BAY,746947.0
-121.14203234355756,37.62764306663341,24.1,4640.0,921.0,1447.0,913.0,743172.49,INLAND,1046663.0
-121.60048544834889,37.3331491362365,33.4,2160.0,905.0,224.0,707.0,173092.65,NEAR BAY,781437.0
-121.19025480430606,37.04214424688533,28.5,3845.0,533.0,2545.0,637.0,188818.73,INLAND,650959.0
-122.15984636118505,37.47844869180045,23.0,4463.0,824.0,1803.0,395.0,883008.78,INLAND,1112194.0
-122.37242797607678,37.09304647635192,28.8,3006.0,348.0,710.0,935.0,471860.26,NEAR OCEAN,470255.0
-122.30839791962262,37.04595609476215,18.1,4639.0,771.0,649.0,404.0,873047.12,NEAR BAY,587960.0
-121.31996429051209,37.627939044135104,34.2,1262.0,330.0,586.0,436.0,377010.84,NEAR BAY,818171.0
-122.59789108416123,37.60845973732298,27.2,2184.0,800.0,2003.0,409.0,460766.7,NEAR OCEAN,443193.0
-122.16545940348091,37.76470839168504,51.1,4721.0,643.0,459.0,410.0,582277.34,NEAR BAY,536830.0
-121.80970490561373,37.55569587674668,18.6,3303.0,151.0,1743.0,127.0,770535.7,ISLAND,930843.0
-122.57073296407557,37.22493595646773,38.5,1310.0,626.0,2474.0,925.0,431018.83,NEAR BAY,302004.0
-122.74208060538065,37.5349843739056,31.7,2124.0,875.0,1020.0,735.0,874012.25,INLAND,561591.0
-121.42632687308544,37.0705782999771,27.1,1777.0,786.0,1037.0,582.0,616142.14,NEAR BAY,1087710.0
-121.83607520215855,37.26619239456707,47.3,2321.0,618.0,2323.0,978.0,482783.97,<1H OCEAN,921681.0
-122.28496509640799,37.43944706283333,27.1,4058.0,744.0,1789.0,849.0,288491.3,ISLAND,391105.0
-122.11151285769122,37.02713874900226,32.8,4593.0,655.0,1016.0,255.0,598183.35,NEAR BAY,872177.0
-121.97907810908718,37.73359265957061,21.0,4098.0,978.0,2974.0,933.0,892241.03,ISLAND,408260.0
-121.71575069527651,37.556323391138704,24.1,269.0,485.0,2775.0,898.0,438169.39,INLAND,1065679.0
-121.91650776066405,37.601163264575995,50.0,279.0,810.0,2228.0,710.0,501321.58,ISLAND,314304.0
-121.32231419785457,37.7827965543343,23.6,3448.0,558.0,1584.0,664.0,140940.24,ISLAND,921953.0
-122.49509132845462,37.81576784764163,43.4,2723.0,564.0,1948.0,744.0,785106.34,NEAR OCEAN,776452.0
-121.33963420912686,38.01918880993678,33.7,2887.0,379.0,1450.0,786.0,747127.3,NEAR OCEAN,1057868.0
-122.65745358305,37.86257973539396,50.9,3321.0,233.0,2185.0,187.0,131256.92,NEAR BAY,490184.0
-121.0040836012754,37.65651950255924,41.5,332.0,206.0,1496.0,153.0,681854.95,NEAR BAY,626366.0
-121.06068869369936,37.85942797983979,24.8,1945.0,623.0,2569.0,217.0,405294.1,<1H OCEAN,855643.0
-122.55949637990047,37.860867366464454,45.0,3071.0,606.0,2856.0,848.0,471794.55,NEAR BAY,473116.0
-122.51068670034866,37.301078617005544,19.8,816.0,817.0,1272.0,280.0,387797.8,NEAR OCEAN,344965.0
-122.29755812934175,38.40652843312355,41.8,260.0,992.0,475.0,325.0,165249.15,NEAR BAY,718008.0
-121.72896332726008,38.17775026349402,27.9,4455.0,289.0,976.0,697.0,294855.74,<1H OCEAN,408571.0
-122.84263531820012,38.34049363176145,18.2,2080.0,277.0,793.0,341.0,543462.57,INLAND,338606.0
-122.22846399510442,37.882984752742864,42.1,3536.0,286.0,2863.0,278.0,635206.93,NEAR OCEAN,437788.0
-122.37631201541197,37.67380007247558,26.6,1056.0,324.0,1579.0,853.0,358479.58,<1H OCEAN,956776.0
-121.53812192831585,37.49592843785737,37.2,2942.0,796.0,2630.0,576.0,461656.06,ISLAND,1044586.0
-122.62423949069064,38.23364346802167,28.4,2648.0,840.0,2165.0,865.0,123896.42,NEAR BAY,338888.0
-121.2949393288095,38.462047674259246,30.3,451.0,567.0,1414.0,857.0,104192.36,NEAR BAY,396373.0
-121.27497483301704,38.31534177778235,31.2,4244.0,942.0,1354.0,777.0,561596.79,<1H OCEAN,488957.0
-122.38595139252836,37.67451996290841,35.7,1106.0,399.0,875.0,644.0,336327.53,<1H OCEAN,1045528.0
-122.79483540937616,37.08707557896777,24.5,1854.0,244.0,1311.0,631.0,824190.63,<1H OCEAN,535821.0
-122.10659188529195,38.04240145356469,25.9,956.0,209.0,1463.0,819.0,332242.29,ISLAND,720621.0
-122.73779918425338,38.0369427100618,44.8,2421.0,413.0,2105.0,244.0,406974.72,NEAR OCEAN,511711.0
-121.25325525754636,37.33165844390004,23.5,4598.0,621.0,2780.0,465.0,361238.65,ISLAND,677809.0
-122.04577920651427,37.6358384606783,37.9,3849.0,486.0,2919.0,829.0,183529.36,<1H OCEAN,714628.0
-122.3219246596912,37.72146114178177,35.3,4417.0,386.0,2596.0,955.0,295936.45,INLAND,1175444.0
-122.50298784283694,37.805769990209654,36.3,4337.0,342.0,469.0,441.0,633738.68,<1H OCEAN,1079428.0
-122.78949774355794,37.70896461610943,21.8,2058.0,242.0,2723.0,486.0,277656.49,NEAR OCEAN,438746.0
-121.85659209342577,38.03091785507492,24.9,462.0,457.0,1571.0,183.0,155715.22,<1H OCEAN,393377.0
-122.79321955374975,38.47992368538201,43.6,454.0,913.0,552.0,795.0,280305.34,ISLAND,362590.0
-122.04875472417694,37.50861588661268,34.3,910.0,707.0,638.0,699.0,664949.59,NEAR BAY,561876.0
-122.78873497342941,38.1780937974438,22.8,2009.0,136.0,1054.0,234.0,448658.67,NEAR BAY,395952.0
-121.69666982977218,37.16944579824085,39.0,4070.0,131.0,2493.0,953.0,603579.53,ISLAND,356865.0
-121.02450484539636,38.22691110796033,27.4,1032.0,334.0,247.0,976.0,878493.61,NEAR BAY,1075632.0
-121.14445287063893,37.5097885916778,29.2,3403.0,471.0,2588.0,917.0,457157.97,NEAR OCEAN,413679.0
-122.06525256835222,37.21434588689647,26.6,2596.0,944.0,1895.0,632.0,449177.66,INLAND,766643.0
-122.8402777371316,37.51641560012948,42.1,3483.0,179.0,2840.0,982.0,150661.26,NEAR OCEAN,1140422.0
-122.05533808622057,37.86510896641495,24.8,3539.0,706.0,960.0,233.0,573712.68,<1H OCEAN,1134990.0
-122.32437026691962,38.04702874153016,45.0,4407.0,464.0,2054.0,277.0,440599.19,NEAR OCEAN,1020255.0
-121.19099927519262,38.1302626803248,19.6,2594.0,783.0,2728.0,558.0,700847.01,INLAND,1056313.0
-121.52918613323952,37.87542001403853,37.7,1604.0,557.0,2723.0,197.0,266611.77,<1H OCEAN,925476.0
-122.22676334331871,37.721888321053925,19.3,617.0,298.0,2499.0,650.0,468713.27,<1H OCEAN,708392.0
-121.18256291450169,38.10479963846133,49.0,4197.0,375.0,1695.0,958.0,559254.06,<1H OCEAN,1199425.0
-122.99916255511367,37.11803760491757,48.9,3268.0,794.0,1337.0,810.0,201616.48,<1H OCEAN,731618.0
-121.7570032806543,38.21294161730537,28.4,3862.0,161.0,1500.0,773.0,365482.25,<1H OCEAN,686261.0
-122.59011242315842,37.808897238632,38.4,981.0,903.0,1671.0,177.0,220528.23,INLAND,994742.0
-121.64406436589155,37.54324707322157,28.7,4652.0,645.0,1784.0,945.0,601881.43,INLAND,465502.0
-122.06747785396234,37.57386865659571,35.2,909.0,133.0,398.0,275.0,647336.3,NEAR OCEAN,1064514.0
-122.14395762930324,37.05895679207782,36.7,2107.0,668.0,1660.0,334.0,415910.21,NEAR BAY,779750.0
-122.02150046866323,37.487724246689645,20.6,1432.0,896.0,561.0,783.0,819473.69,ISLAND,1085075.0
-122.36505415689892,37.79884685518744,36.1,1415.0,424.0,1777.0,824.0,644781.85,ISLAND,604392.0
-122.22074658253713,37.74165159111401,17.9,617.0,711.0,1833.0,773.0,748817.6,INLAND,717513.0
-122.13475580520897,37.94090022897965,40.3,4086.0,934.0,2299.0,325.0,247838.8,INLAND,559276.0
-122.02689808897,37.95612343684641,26.2,2301.0,428.0,717.0,664.0,156186.56,INLAND,552692.0
-122.3972558991074,38.155875798653135,28.6,3378.0,343.0,213.0,491.0,152213.2,NEAR OCEAN,820803.0
-121.18265460889859,38.19897479311108,31.8,2504.0,750.0,1397.0,595.0,190261.57,ISLAND,373574.0
